	Year	Country	Latitude	Longitude	Focal Depth (km)	Mag	MMI Int	Deaths	Damage Description	Houses Destroyed Description	Death Description
1829	1996	31	-1.036	-78.737	33.0	5.9	6.0	27	3	3	1
1830	1996	91	-6.518	154.999	44.0	7.2	7.0	1	2	3	1
1831	1996	21	40.774	109.661	26.0	6.0	8.0	23	4	3	1
1832	1996	81	-14.993	-75.675	33.0	7.7	8.0	14	4	3	1
1833	1997	66	18.219	-102.756	33.0	7.2	8.0	1	2	3	1
1834	1997	21	39.474	76.998	33.0	5.9	8.0	12	3	4	1
1835	1997	49	37.661	57.291	10.0	6.5	8.0	88	4	4	2
1836	1997	78	29.976	68.208	33.0	7.1	7.5	60	2	3	2
1837	1997	49	38.075	48.05	10.0	6.1	7.0	1100	4	4	4
1838	1997	21	39.422	76.839	22.0	5.6	7.75	2	3	3	1
1839	1997	78	34.872	71.62	50.0	4.9	8.5	15	1	3	1
1840	1997	21	39.527	76.941	15.0	6.2	9.25	9	4	4	1
1841	1997	49	33.825	59.809	10.0	7.2	10.0	1728	4	4	4
1842	1997	0	36.411	70.945	196.0	6.4	9.0	1	2	4	1
1843	1997	47	23.083	80.041	36.0	5.8	8.0	56	4	4	2
1844	1997	114	10.598	-63.486	20.0	7.0	5.0	81	4	4	2
1845	1997	52	43.084	12.812	10.0	6.0	10.0	14	4	4	1
1846	1997	48	-3.776	119.727	33.0	5.9	9.5	20	2	3	1
1847	1997	20	-30.933	-71.22	58.0	7.1	9.0	8	4	4	1
1848	1997	47	22.212	92.702	54.0	6.1	8.5	23	1	1	1
1849	1998	21	41.083	114.5	30.0	5.7	8.0	70	4	4	2
1850	1998	0	37.075	70.089	33.0	5.9	8.0	2323	4	4	4
1851	1998	0	36.479	71.086	236.0	6.4	8.0	1	2	1	1
1852	1998	49	30.154	57.605	9.0	6.6	8.0	5	3	4	1
1853	1998	49	32.457	59.976	33.0	5.8	8.0	12	2	3	1
1854	1998	7	46.245	13.652	10.0	5.7	8.0	1	2	3	1
1855	1998	14	-17.731	-65.431	24.0	6.6	8.0	105	3	3	3
1856	1998	0	37.106	70.11	33.0	6.6	8.0	4700	3	4	4
1857	1998	105	36.878	35.307	33.0	6.3	8.0	145	4	4	3
1858	1998	9	38.65	-28.626	10.0	6.2	6.5	10	4	3	1
1859	1998	98	23.407	120.736	13.0	5.7	5.0	5	1	3	1
1860	1998	31	-0.593	-80.393	33.0	7.2	5.75	3	2	3	1
1861	1998	21	39.66	77.343	33.0	6.4	6.5	3	3	4	1
1862	1998	48	-8.194	112.413	152.0	6.6	7.25	1	1	1	1
1863	1998	89	44.209	20.08	10.0	5.5	8.0	1	2	3	1
1864	1998	49	27.791	53.608	33.0	5.4	7.666666666666667	5	2	3	1
1865	1998	21	27.308	101.029	33.0	5.6	7.333333333333333	5	4	4	1
1866	1998	48	-2.071	124.891	33.0	7.7	7.0	41	4	3	1
1867	1999	22	4.461	-75.724	17.0	6.2	7.25	1185	4	4	4
1868	1999	0	34.259	69.364	33.0	6.0	7.5	70	3	4	2
1869	1999	49	28.343	57.193	33.0	6.6	7.75	1	2	4	1
1870	1999	47	30.512	79.403	15.0	6.6	8.0	100	4	4	2
1871	1999	81	-16.66	-72.662	87.0	6.8	6.0	1	2	3	1
1872	1999	49	29.501	51.88	33.0	6.2	5.5	26	2	3	1
1873	1999	8	40.802	47.448	33.0	5.4	5.0	1	2	2	1
1874	1999	66	18.386	-97.436	70.0	7.0	6.25	20	4	1	1
1875	1999	42	15.782	-88.33	10.0	6.7	7.5	2	2	1	1
1876	1999	10	21.544	91.895	10.0	4.2	8.75	6	3	3	1
1877	1999	105	40.76	29.97	13.0	7.6	10.0	17118	4	3	4
1878	1999	105	40.711	29.949	10.0	5.2	9.5	1	1	3	1
1879	1999	40	38.119	23.605	10.0	6.0	9.0	143	4	4	3
1880	1999	105	40.709	30.045	13.0	5.8	9.5	7	1	3	1
1881	1999	98	23.772	120.982	33.0	7.7	10.0	2297	4	2	4
1882	1999	98	23.738	121.158	17.0	6.5	9.0	1166	1	2	1
1883	1999	66	16.059	-96.931	61.0	7.5	8.0	35	4	1	1
1884	1999	98	23.445	120.506	33.0	5.9	6.0	1	1	1	1
1885	1999	105	40.758	31.161	10.0	7.2	9.0	894	4	1	3
1886	1999	21	24.589	102.872	33.0	4.6	8.5	1	1	2	1
1887	1999	113	-16.423	168.214	33.0	7.5	8.0	5	2	2	1
1888	1999	105	40.358	42.346	19.0	5.7	7.5	1	2	2	1
1889	1999	82	15.766	119.74	33.0	7.3	7.0	5	2	2	1
1890	1999	48	-6.845	105.555	56.0	6.5	7.0	5	2	2	1
1891	1999	2	35.321	-1.281	10.0	5.6	7.0	24	4	3	1
1892	2000	21	25.607	101.063	33.0	5.9	6.8	5	4	4	1
1893	2000	49	35.288	58.218	33.0	5.3	6.6	1	2	2	1
1894	2000	48	-1.105	123.573	26.0	7.6	6.4	46	4	4	1
1895	2000	98	24.223	121.058	10.0	5.4	6.2	3	1	3	1
1896	2000	48	-4.721	102.087	33.0	7.9	6.0	103	3	3	3
1897	2000	105	40.693	32.992	10.0	6.0	7.0	2	3	3	1
1898	2000	48	-4.612	101.905	33.0	6.7	7.0	1	2	3	1
1899	2000	98	23.843	121.225	33.0	6.4	7.0	2	1	3	1
1900	2000	54	34.221	139.131	10.0	6.1	7.0	1	1	3	1
1901	2000	76	11.884	-85.988	33.0	5.4	7.0	7	3	3	1
1902	2000	21	25.826	102.194	33.0	4.2	7.0	1	4	3	1
1903	2000	80	-4.001	152.327	17.0	8.0	7.0	2	2	3	1
1904	2000	8	40.245	49.946	50.0	6.8	7.0	31	1	3	1
1905	2000	106	39.566	54.799	30.0	7.0	7.0	11	1	3	1
1906	2000	105	38.457	31.351	10.0	6.0	7.0	6	1	3	1
1907	2001	33	13.049	-88.66	60.0	7.7	8.0	844	4	4	3
1908	2001	47	23.419	70.232	16.0	7.7	10.0	20005	4	4	4
1909	2001	33	13.671	-88.938	10.0	6.6	6.0	315	4	4	3
1910	2001	21	29.513	101.129	33.0	5.6	7.0	3	3	4	1
1911	2001	110	47.149	-122.727	52.0	6.8	8.0	1	4	3	1
1912	2001	54	34.083	132.526	50.0	6.8	9.0	2	4	2	1
1913	2001	33	13.605	-88.795	10.0	5.7	8.75	1	2	2	1
1914	2001	21	27.689	101.003	33.0	5.5	8.5	2	4	2	1
1915	2001	0	35.169	69.389	62.0	5.0	8.25	4	1	2	1
1916	2001	81	-16.265	-73.641	33.0	8.4	8.0	77	4	4	2
1917	2001	81	-17.543	-72.077	33.0	7.6	8.0	1	2	3	1
1918	2001	81	-14.258	-72.683	33.0	5.8	8.0	4	2	3	1
1919	2001	21	26.316	100.648	10.0	5.6	8.0	1	2	4	1
1920	2002	99	38.673	69.902	33.0	5.3	8.0	3	2	3	1
1921	2002	80	-3.212	142.427	11.0	6.7	8.0	1	2	3	1
1922	2002	87	-1.684	29.077	15.0	4.7	8.0	22	2	3	1
1923	2002	105	38.573	31.271	5.0	6.5	8.0	44	2	3	1
1924	2002	49	28.093	51.755	33.0	5.4	8.0	1	2	3	1
1925	2002	0	36.502	70.482	226.0	7.4	8.0	166	3	3	3
1926	2002	82	6.033	124.249	31.0	7.5	8.0	15	2	3	1
1927	2002	0	36.062	69.315	8.0	6.1	8.0	1000	4	4	3
1928	2002	98	24.279	122.179	33.0	7.1	8.0	5	2	2	1
1929	2002	99	39.959	69.417	10.0	5.9	8.0	50	2	3	1
1930	2002	89	42.436	21.466	10.0	5.7	8.0	1	1	3	1
1931	2002	49	34.642	47.4	33.0	5.4	8.0	2	4	4	1
1932	2002	37	41.765	44.96	10.0	4.3	8.0	5	3	3	1
1933	2002	100	-2.907	33.733	10.0	5.5	8.0	2	2	3	1
1934	2002	49	35.626	49.047	10.0	6.5	8.0	261	4	4	3
1935	2002	48	-1.196	121.333	10.0	6.2	8.0	48	2	3	1
1936	2002	52	38.381	13.701	5.0	6.0	8.0	2	4	2	1
1937	2002	80	-3.26	142.94	13.0	7.6	8.0	4	3	1	1
1938	2002	47	13.036	93.068	21.0	6.5	8.0	2	1	1	1
1939	2002	48	-1.757	134.297	10.0	7.6	8.0	8	3	3	1
1940	2002	23	-1.884	29.004	11.0	6.2	8.0	2	1	2	1
1941	2002	52	41.789	14.872	10.0	5.7	8.0	29	4	2	1
1942	2002	78	35.517	74.654	33.0	5.4	8.0	11	3	3	1
1943	2002	48	2.824	96.085	30.0	7.3	8.0	3	3	2	1
1944	2002	78	35.414	74.515	33.0	6.3	8.0	19	3	2	1
1945	2002	21	39.736	97.443	22.0	5.5	8.0	2	3	4	1
1946	2003	66	18.77	-104.104	24.0	7.5	8.0	29	3	4	1
1947	2003	105	39.5	39.878	10.0	6.1	8.285714285714286	1	1	4	1
1948	2003	21	39.61	77.23	11.0	6.3	8.571428571428571	261	4	4	3
1949	2003	21	39.483	77.393	10.0	5.4	8.857142857142858	5	1	3	1
1950	2003	48	-8.294	120.743	33.0	6.5	9.142857142857142	4	1	3	1
1951	2003	105	39.007	40.464	10.0	6.4	9.428571428571429	177	3	3	3
1952	2003	21	39.43	77.219	10.0	5.8	9.714285714285714	1	3	4	1
1953	2003	2	36.964	3.634	12.0	6.8	10.0	2266	4	4	4
1954	2003	48	2.354	128.855	31.0	7.0	10.0	1	1	1	1
1955	2003	2	36.939	3.578	8.0	5.7	10.0	9	2	3	1
1956	2003	49	28.355	54.169	10.0	5.8	10.0	1	3	4	1
1957	2003	21	25.975	101.29	10.0	5.9	10.0	16	4	4	1
1958	2003	10	22.854	92.306	10.0	5.7	10.0	2	2	3	1
1959	2003	21	43.77	119.643	24.0	5.4	10.0	4	3	3	1
1960	2003	30	19.777	-70.673	10.0	6.4	10.0	3	3	3	1
1961	2003	86	50.038	87.813	16.0	7.3	10.0	3	3	3	1
1962	2003	21	25.954	101.254	33.0	5.6	9.4	3	3	4	1
1963	2003	21	38.4	100.951	10.0	5.8	8.8	9	4	4	1
1964	2003	21	34.712	103.834	10.0	5.1	8.2	1	1	1	1
1965	2003	21	27.372	103.971	33.0	5.6	7.6	4	2	3	1
1966	2003	82	12.025	125.416	35.0	6.5	7.0	1	2	1	1
1967	2003	21	42.905	80.515	10.0	6.0	7.5	11	3	3	1
1968	2003	110	35.706	-121.102	8.0	6.6	8.0	2	4	1	1
1969	2003	79	8.416	-82.824	33.0	6.5	8.5	2	2	2	1
1970	2003	49	28.995	58.311	10.0	6.6	9.0	31000	4	4	4
1971	2004	48	-8.31	115.788	45.0	5.8	6.0	1	3	4	1
1972	2004	48	-3.615	135.538	17.0	7.0	6.6	37	2	4	1
1973	2004	78	34.774	73.216	11.0	5.4	7.2	24	3	4	1
1974	2004	48	-0.466	100.655	56.0	5.1	7.8	5	1	2	1
1975	2004	18	-3.393	29.558	10.0	4.7	8.4	3	1	1	1
1976	2004	70	35.142	-3.997	0.0	6.4	9.0	628	4	4	3
1977	2004	105	39.93	40.812	22.5	5.6	8.9375	10	1	1	1
1978	2004	98	24.081	121.611	45.0	5.2	8.875	2	1	1	1
1979	2004	78	30.126	67.121	10.0	4.5	8.8125	1	1	1	1
1980	2004	49	36.29	51.61	17.0	6.3	8.75	35	4	1	1
1981	2004	90	46.296	13.641	8.0	5.2	8.6875	1	1	1	1
1982	2004	75	-38.0	176.51	5.0	5.4	8.625	1	2	2	1
1983	2004	0	33.426	69.524	10.0	5.2	8.5625	2	3	3	1
1984	2004	105	39.634	43.966	5.0	4.0	8.5	1	1	3	1
1985	2004	21	27.266	103.873	6.0	5.4	8.4375	4	4	4	1
1986	2004	105	38.377	39.261	7.0	5.7	8.375	1	1	3	1
1987	2004	4	-28.573	-65.84	22.0	6.1	8.3125	1	1	2	1
1988	2004	54	37.226	138.779	16.0	6.6	8.25	40	4	4	1
1989	2004	48	-8.152	124.868	10.0	7.5	8.1875	34	3	3	1
1990	2004	24	9.602	-84.172	16.0	6.4	8.125	8	3	3	1
1991	2004	41	15.679	-61.706	14.0	6.3	8.0625	1	2	3	1
1992	2004	48	-3.609	135.404	10.0	7.1	8.0	32	4	3	1
1993	2004	48	3.316	95.854	30.0	9.1	8.0	1001	4	3	4
1994	2005	48	-1.198	119.933	11.0	6.3	8.0	1	2	2	1
1995	2005	105	37.622	43.703	41.0	5.9	8.0	2	1	2	1
1996	2005	48	-7.037	107.819	15.0	4.8	8.0	1	2	2	1
1997	2005	49	30.754	56.816	14.0	6.4	8.0	612	4	4	3
1998	2005	92	-26.913	26.789	5.0	4.3	8.0	2	2	3	1
1999	2005	54	33.807	130.131	10.0	6.6	8.0	1	2	2	1
2000	2005	48	2.085	97.108	30.0	8.6	8.0	1303	4	3	4
2001	2005	81	-5.678	-76.398	115.0	7.5	8.0	5	2	3	1
2002	2005	78	34.539	73.588	26.0	7.6	8.0	76213	4	3	4
2003	2005	105	38.152	26.751	10.0	5.9	8.0	1	1	2	1
2004	2005	21	23.604	107.798	10.0	4.2	8.0	1	1	1	1
2005	2005	21	29.695	115.689	10.0	5.2	8.0	16	3	4	1
2006	2005	49	26.774	55.858	10.0	6.0	8.0	13	2	3	1
2007	2005	23	-6.224	29.83	22.0	6.8	8.0	6	1	3	1
2008	2005	0	36.357	71.093	225.0	6.5	8.0	5	1	2	1
2009	2005	47	30.476	79.255	44.0	5.3	8.0	1	2	1	1
2010	2006	47	27.382	88.388	30.0	5.3	8.0	2	1	2	1
2011	2006	71	-21.324	33.583	11.0	7.0	8.0	4	2	3	1
2012	2006	49	27.574	55.685	18.0	5.9	8.0	1	1	3	1
2013	2006	49	33.5	48.78	7.0	6.1	8.0	70	3	3	2
2014	2006	48	-7.961	110.446	13.0	6.3	8.0	5749	4	4	4
2015	2006	49	26.759	55.843	5.0	5.1	8.0	2	1	2	1
2016	2006	21	28.012	104.151	22.0	4.6	8.0	1	2	1	1
2017	2006	48	-8.251	118.777	43.0	6.3	8.0	1	1	1	1
2018	2006	48	0.626	99.859	30.0	5.8	8.0	7	3	3	1
2019	2006	98	21.799	120.547	10.0	7.0	8.0	2	1	2	1
2020	2007	48	1.065	126.282	22.0	7.5	8.0	4	1	3	1
2021	2007	48	-0.493	100.498	19.0	6.4	8.0	67	3	4	2
2022	2007	54	37.336	136.588	8.0	6.7	7.666666666666667	1	3	2	1
2023	2007	91	-8.466	157.043	24.0	8.1	7.333333333333333	2	3	3	1
2024	2007	20	-45.243	-72.648	37.0	6.2	7.0	2	1	2	1
2025	2007	21	23.028	101.052	5.0	6.1	7.25	3	4	2	1
2026	2007	54	37.57	138.478	10.0	6.6	7.5	9	4	1	1
2027	2007	86	47.116	141.798	5.0	6.2	7.75	2	1	1	1
2028	2007	81	-13.386	-76.603	39.0	8.0	8.0	514	4	4	3
2029	2007	48	-4.438	101.367	34.0	8.4	8.0	25	3	4	1
2030	2007	47	21.181	70.724	10.0	5.1	8.0	1	1	2	1
2031	2007	20	-22.247	-69.89	40.0	7.7	8.0	2	3	4	1
2032	2007	48	-8.277	118.339	35.0	6.5	7.75	3	2	3	1
2033	2007	65	14.944	-61.274	156.0	7.4	7.5	1	1	2	1
2034	2007	16	-15.048	-44.231	10.0	4.6	7.25	1	2	2	1
2035	2007	75	-39.011	178.291	20.0	6.6	7.0	1	1	1	1
2036	2008	2	35.616	-0.57	10.0	4.6	7.333333333333333	1	2	1	1
2037	2008	48	1.011	97.442	20.0	6.1	7.666666666666667	1	1	1	1
2038	2008	23	-2.296	28.9	10.0	5.9	8.0	38	3	2	1
2039	2008	47	23.433	87.111	10.0	4.3	8.333333333333334	1	2	2	1
2040	2008	87	-2.404	28.918	10.0	4.9	8.666666666666666	1	1	3	1
2041	2008	21	31.002	103.322	19.0	7.9	9.0	87652	4	4	4
2042	2008	22	4.33	-73.764	9.0	5.6	8.833333333333334	6	1	4	1
2043	2008	21	32.57	105.424	10.0	6.0	8.666666666666666	8	4	4	1
2044	2008	2	35.883	-0.658	4.0	5.5	8.5	1	2	2	1
2045	2008	40	37.963	21.525	16.0	6.3	8.333333333333334	2	3	4	1
2046	2008	54	39.03	140.881	8.0	6.9	8.166666666666666	13	3	3	1
2047	2008	81	-15.986	-71.748	123.0	6.2	8.0	1	1	2	1
2048	2008	54	39.802	141.464	108.0	6.8	7.833333333333334	1	2	2	1
2049	2008	21	32.747	105.542	10.0	5.6	7.666666666666667	1	3	4	1
2050	2008	21	32.756	105.494	6.0	6.0	7.5	4	1	4	1
2051	2008	21	25.044	97.684	1.0	6.0	7.333333333333334	5	3	4	1
2052	2008	21	26.272	101.937	17.0	5.9	7.166666666666667	43	4	4	1
2053	2008	48	-3.935	103.058	25.0	5.4	7.0	2	2	3	1
2054	2008	49	26.743	55.828	12.0	6.1	6.833333333333334	7	3	3	1
2055	2008	47	17.438	73.915	10.0	5.0	6.666666666666667	1	3	2	1
2056	2008	58	39.533	73.824	27.0	6.6	6.5	74	2	2	2
2057	2008	21	29.807	90.35	12.0	6.3	6.333333333333334	9	2	3	1
2058	2008	86	43.372	46.254	16.0	5.7	6.166666666666667	13	3	3	1
2059	2008	78	30.639	67.351	15.0	6.4	6.0	215	4	4	3
2060	2008	48	1.271	122.091	30.0	7.3	6.136363636363637	6	3	3	1
2061	2008	28	49.914	18.455	23.5	4.1	6.2727272727272725	2	1	3	1
2062	2009	48	-0.414	132.885	17.0	7.6	6.409090909090909	5	3	3	1
2063	2009	24	10.165	-84.197	14.0	6.1	6.545454545454545	23	3	3	1
2064	2009	52	42.334	13.334	9.0	6.3	6.681818181818182	309	4	4	3
2065	2009	52	42.275	13.464	15.0	5.5	6.818181818181818	1	1	3	1
2066	2009	0	34.185	70.076	6.0	5.4	6.954545454545454	19	2	3	1
2067	2009	45	16.72	-86.236	10.0	7.3	7.090909090909091	7	2	3	1
2068	2009	56	44.724	78.864	15.0	5.4	7.227272727272727	1	1	3	1
2069	2009	21	29.358	105.438	10.0	3.4	7.363636363636363	2	2	3	1
2070	2009	54	34.743	138.264	40.0	6.4	7.5	1	3	3	1
2071	2009	48	-7.782	107.297	46.0	7.0	7.636363636363637	81	3	3	2
2072	2009	13	27.332	91.437	14.0	6.1	7.7727272727272725	11	3	3	1
2073	2009	48	-0.72	99.867	81.0	7.5	7.909090909090909	1117	4	3	4
2074	2009	48	-2.515	101.501	10.0	6.6	8.045454545454545	3	3	3	1
2075	2009	0	36.517	70.95	18.0	6.1	8.181818181818182	5	1	3	1
2076	2009	48	-8.207	118.631	18.0	6.6	8.318181818181818	2	2	3	1
2077	2009	63	-9.948	33.878	8.0	5.9	8.454545454545453	1	3	3	1
2078	2009	63	-10.108	33.818	6.0	6.0	8.59090909090909	3	3	4	1
2079	2010	44	18.457	-72.533	13.0	7.0	8.727272727272727	316000	4	4	4
2080	2010	21	30.268	105.668	10.0	4.7	8.863636363636363	1	2	3	1
2081	2010	20	-36.122	-72.898	23.0	8.8	9.0	402	4	3	3
2082	2010	105	38.864	39.986	12.0	6.1	8.4	51	2	3	2
2083	2010	66	32.297	-115.278	4.0	7.2	7.8	2	4	3	1
2084	2010	21	33.165	96.548	17.0	6.9	7.2	2220	4	4	4
2085	2010	0	35.633	67.658	13.0	5.6	6.6	11	4	4	1
2086	2010	48	-2.174	136.543	18.0	7.0	6.0	17	3	4	1
2087	2010	49	27.022	53.861	10.0	5.8	6.0	1	2	3	1
2088	2010	49	35.49	54.47	7.0	5.7	6.0	3	3	3	1
2089	2010	49	29.647	51.665	27.0	5.8	6.0	1	1	1	1
2090	2010	78	33.869	72.887	33.0	5.2	6.0	1	2	2	1
2091	2010	89	43.76	20.673	1.0	5.5	6.0	2	3	3	1
2092	2010	49	28.412	59.18	12.0	6.5	6.090909090909091	7	3	3	1
2093	2011	78	28.777	63.951	68.0	7.2	6.181818181818182	3	2	3	1
2094	2011	72	24.618	94.68	85.0	6.3	6.2727272727272725	1	1	2	1
2095	2011	75	-43.583	172.68	6.0	6.1	6.363636363636363	185	4	4	3
2096	2011	21	24.719	97.969	26.0	5.5	6.454545454545455	25	3	4	1
2097	2011	54	38.297	142.372	30.0	9.1	6.545454545454545	1475	4	4	4
2098	2011	72	20.687	99.822	8.0	6.8	6.636363636363637	75	2	3	2
2099	2011	54	38.276	141.588	42.0	7.1	6.7272727272727275	3	1	2	1
2100	2011	54	37.001	140.401	11.0	6.6	6.818181818181818	7	1	1	1
2101	2011	94	37.699	-1.672	1.0	5.1	6.909090909090909	10	1	1	1
2102	2011	105	39.12	29.04	7.0	4.3	7.0	2	1	1	1
2103	2011	75	-43.564	172.743	6.0	6.0	7.090909090909091	1	4	2	1
2104	2011	112	40.081	71.41	20.0	6.1	7.181818181818182	14	1	2	1
2105	2011	48	2.965	97.893	91.0	6.7	7.2727272727272725	10	1	3	1
2106	2011	47	27.73	88.155	50.0	6.9	7.363636363636363	111	3	4	3
2107	2011	42	14.186	-90.238	9.0	5.6	7.454545454545455	1	1	4	1
2108	2011	105	38.722	43.513	16.0	7.1	7.545454545454545	604	4	4	3
2109	2011	81	-14.438	-75.966	24.0	6.9	7.636363636363637	1	2	3	1
2110	2011	105	38.429	43.229	5.0	5.7	7.7272727272727275	40	1	1	1
2111	2011	66	17.844	-99.963	54.0	6.4	7.818181818181818	2	2	2	1
2112	2012	82	9.999	123.206	11.0	6.7	7.909090909090909	51	3	4	2
2113	2012	66	16.493	-98.231	20.0	7.4	8.0	2	3	3	1
2114	2012	20	-35.2	-72.217	41.0	7.2	7.96875	1	1	3	1
2115	2012	48	2.327	93.063	20.0	8.6	7.9375	10	1	3	1
2116	2012	20	-32.625	-71.365	29.0	6.7	7.90625	2	1	3	1
2117	2012	99	38.612	70.354	10.0	5.7	7.875	1	2	3	1
2118	2012	52	44.89	11.23	6.0	6.1	7.84375	7	4	3	1
2119	2012	52	44.851	11.086	10.0	5.9	7.8125	17	4	3	1
2120	2012	0	36.023	69.351	16.0	5.8	7.78125	75	2	3	2
2121	2012	21	27.767	100.781	10.0	5.5	7.75	4	4	4	1
2122	2012	21	32.978	119.593	10.0	4.9	7.71875	1	1	4	1
2123	2012	48	2.707	96.045	22.0	6.5	7.6875	1	1	4	1
2124	2012	49	38.329	46.826	11.0	6.5	7.65625	306	4	4	3
2125	2012	48	-1.315	120.096	10.0	6.3	7.625	6	4	3	1
2126	2012	82	10.811	126.638	28.0	7.6	7.59375	1	1	1	1
2127	2012	24	10.085	-85.315	35.0	7.6	7.5625	2	1	2	1
2128	2012	21	27.575	103.983	10.0	5.6	7.53125	81	4	4	2
2129	2012	42	13.988	-91.895	24.0	7.3	7.5	48	3	4	2
2130	2012	72	23.005	95.885	14.0	6.8	7.46875	26	2	3	1
2131	2012	49	33.506	59.571	14.0	5.7	7.4375	8	1	3	1
2132	2013	48	4.927	95.907	12.0	6.1	7.40625	1	1	3	1
2133	2013	98	23.828	121.215	19.0	6.0	7.375	1	2	3	1
2134	2013	49	28.428	51.593	12.0	6.3	7.34375	37	2	3	1
2135	2013	49	28.033	61.996	80.0	7.7	7.3125	40	3	2	1
2136	2013	110	31.817	-97.088	0.0	2.1	7.28125	14	4	1	1
2137	2013	21	30.308	102.888	14.0	6.6	7.25	196	3	3	3
2138	2013	0	34.526	70.22	64.0	5.5	7.21875	18	2	3	1
2139	2013	47	33.061	75.863	15.0	5.7	7.1875	3	3	4	1
2140	2013	49	26.56	57.77	15.0	6.1	7.15625	2	2	4	1
2141	2013	98	23.789	121.141	17.0	6.3	7.125	4	1	4	1
2142	2013	48	4.645	96.665	13.0	6.1	7.09375	42	3	4	1
2143	2013	21	34.512	104.262	8.0	6.0	7.0625	94	4	4	2
2144	2013	21	28.243	99.35	8.0	5.8	7.03125	5	3	3	1
2145	2013	42	14.606	-92.121	66.0	6.4	7.0	1	1	1	1
2146	2013	78	26.951	65.501	15.0	7.7	4.0	825	4	4	3
2147	2013	82	9.88	124.117	19.0	7.1	7.0	222	4	4	3
2148	2013	48	5.103	95.971	10.0	5.5	5.0	1	1	3	1
2149	2013	49	29.275	51.313	4.0	5.7	4.0	8	2	3	1
2150	2014	49	27.15	54.448	8.0	5.3	6.0	1	1	3	1
2151	2014	20	-19.61	-70.769	25.0	8.2	8.0	7	4	3	1
2152	2014	76	12.403	-86.378	13.0	6.1	7.0	2	2	3	1
2153	2014	80	-6.586	155.049	61.0	7.1	6.0	1	1	2	1
2154	2014	101	19.656	99.67	6.0	6.1	5.0	1	4	1	1
2155	2014	78	26.387	68.358	15.0	4.5	5.5	2	1	2	1
2156	2014	40	40.24	25.33	23.0	6.9	6.0	3	4	1	1
2157	2014	66	14.728	-92.578	67.0	6.9	5.0	3	1	1	1
2158	2014	66	17.682	-95.653	107.0	6.3	5.0	1	2	2	1
2159	2014	21	27.189	103.409	12.0	6.2	5.5	615	3	4	3
2160	2014	92	-26.99	26.705	5.0	5.5	6.0	1	2	1	1
2161	2014	31	-0.018	-78.322	12.0	5.1	5.0	2	1	2	1
2162	2014	110	38.216	-122.312	11.0	6.1	8.0	1	4	3	1
2163	2014	81	-13.843	-71.695	10.0	5.1	7.0	8	1	3	1
2164	2014	21	23.383	100.47	9.0	6.1	7.0	1	1	1	1
2165	2014	33	12.526	-88.123	40.0	7.3	7.0	1	1	1	1
2166	2014	21	30.34	101.737	9.0	5.9	3.0	5	3	1	1
2167	2014	21	23.358	100.533	10.0	5.6	3.3333333333333335	1	2	3	1
2168	2015	21	33.15	115.8	10.0	4.6	3.6666666666666665	2	2	3	1
2169	2015	98	24.203	122.316	29.0	6.4	4.0	1	1	3	1
2170	2015	73	28.231	84.731	8.0	7.8	8.0	8200	4	4	4
2171	2015	73	27.809	86.066	15.0	7.3	7.0	117	2	2	3
2172	2015	64	5.987	116.541	10.0	6.0	6.0	18	1	3	1
2173	2015	21	37.6	78.2	10.0	6.4	5.5	3	3	4	1
2174	2015	78	33.856	73.193	17.0	5.1	5.0	3	1	1	1
2175	2015	48	-2.629	138.528	48.0	7.0	5.0	1	1	1	1
2176	2015	20	-31.573	-71.674	22.0	8.3	9.0	7	4	4	1
2177	2015	4	-25.442	-64.632	33.0	5.8	7.0	2	1	1	1
2178	2015	0	36.524	70.368	231.0	7.5	7.0	399	4	4	3
2179	2015	114	8.477	-71.365	14.0	5.3	6.0	1	1	1	1
2180	2015	40	38.67	20.6	11.0	6.5	5.0	2	2	1	1
2181	2015	114	8.48	-71.42	5.0	5.1	4.0	1	1	2	1
2182	2015	99	38.211	72.78	22.0	7.2	3.0	2	2	3	1
2183	2015	0	36.494	71.126	206.0	6.3	5.0	4	1	1	1
2184	2016	47	24.804	93.651	55.0	6.7	7.0	13	4	1	1
2185	2016	48	-3.873	127.229	4.0	5.6	3.0	1	1	1	1
2186	2016	70	35.649	-3.682	12.0	6.3	6.0	1	1	1	1
2187	2016	98	22.97	120.46	10.0	6.4	7.0	117	4	1	3
2188	2016	0	36.473	71.131	212.0	6.6	5.0	6	1	2	1
2189	2016	72	23.094	94.865	136.0	6.9	5.0	2	2	3	1
2190	2016	54	32.791	130.754	10.0	7.0	8.0	50	4	4	1
2191	2016	31	0.35	-80.16	17.0	7.8	8.0	663	4	4	3
2192	2016	31	0.495	-79.616	30.0	6.9	4.0	1	1	1	1
2193	2016	48	-2.097	100.665	50.0	6.6	5.0	1	2	2	1
2194	2016	81	-15.64	-71.68	8.0	5.5	6.0	9	2	3	1
2195	2016	52	42.704	13.238	4.0	6.2	9.0	299	4	3	3
2196	2016	72	20.923	94.569	82.0	6.8	5.0	4	3	3	1
2197	2016	100	-1.036	31.618	40.0	5.9	5.5	23	4	4	1
2198	2016	93	35.781	129.216	13.0	5.4	6.0	1	3	2	1
2199	2016	87	-2.65	29.06	10.0	4.8	5.0	8	1	1	1
2200	2016	76	12.442	-86.515	8.0	5.5	4.0	1	2	1	1
2201	2016	78	34.905	73.682	10.0	5.4	2.0	1	1	2	1
